id,animal_category,disease,sym_part,symptom,url
375,犬,高脂血症 <犬>,意識・状態の異常,['行動の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/951?breed=01999
376,犬,心筋症（拡張型・肥大型） <犬>,体重の変化,['体重が減る'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/906?breed=01999
377,犬,心筋症（拡張型・肥大型） <犬>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/906?breed=01999
378,犬,心筋症（拡張型・肥大型） <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/906?breed=01999
379,犬,心筋症（拡張型・肥大型） <犬>,意識・状態の異常,['疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/906?breed=01999
380,犬,心筋症（拡張型・肥大型） <犬>,その他の症状,['お腹が膨れる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/906?breed=01999
381,犬,心筋症（拡張型・肥大型） <犬>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/906?breed=01999
382,犬,慢性気管支炎,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1483?breed=01999
383,犬,慢性気管支炎,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1483?breed=01999
384,犬,先天性心疾患 <犬>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/905?breed=01999
385,犬,先天性心疾患 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/905?breed=01999
386,犬,先天性心疾患 <犬>,意識・状態の異常,['ぐったりしている' '疲れやすい' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/905?breed=01999
387,犬,先天性心疾患 <犬>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/905?breed=01999
388,犬,気管虚脱 <犬>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/895?breed=01999
389,犬,気管虚脱 <犬>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする' '呼吸音がする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/895?breed=01999
390,犬,気管虚脱 <犬>,意識・状態の異常,['意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/895?breed=01999
391,犬,気管虚脱 <犬>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/895?breed=01999
392,犬,肺炎 <犬>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/899?breed=01999
393,犬,肺炎 <犬>,呼吸の異常,['呼吸が荒い' '呼吸音がする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/899?breed=01999
394,犬,肺炎 <犬>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/899?breed=01999
395,犬,肺炎 <犬>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/899?breed=01999
396,犬,気管支炎 <犬>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/901?breed=01999
397,犬,気管支炎 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/901?breed=01999
398,犬,気管支炎 <犬>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/901?breed=01999
399,犬,僧帽弁閉鎖不全症（ＭＲ） <犬>,咳をする,['咳をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/904?breed=01999
400,犬,僧帽弁閉鎖不全症（ＭＲ） <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/904?breed=01999
401,犬,僧帽弁閉鎖不全症（ＭＲ） <犬>,意識・状態の異常,['ぐったりしている' '疲れやすい' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/904?breed=01999
402,犬,僧帽弁閉鎖不全症（ＭＲ） <犬>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/904?breed=01999
403,犬,咳やくしゃみ、呼吸数が増えたなど…愛犬の呼吸の様子がいつもと違うときに考えられる病気は？呼吸器トラブルを防ぐ方法をご紹介！,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1508?breed=01999
404,犬,上皮小体機能低下症 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1001?breed=01999
405,犬,気胸 <犬>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする' '呼吸音がする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/898?breed=01999
406,犬,気胸 <犬>,意識・状態の異常,['ぐったりしている' '疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/898?breed=01999
407,犬,気胸 <犬>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/898?breed=01999
408,犬,チョコレート中毒 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1013?breed=01999
409,犬,チョコレート中毒 <犬>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1013?breed=01999
410,犬,チョコレート中毒 <犬>,その他の症状,['元気がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1013?breed=01999
411,犬,肺水腫 <犬>,呼吸の異常,['呼吸が荒い' '口をあけて呼吸をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/900?breed=01999
412,犬,肺水腫 <犬>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/900?breed=01999
413,犬,肺水腫 <犬>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/900?breed=01999
414,犬,心房中隔欠損症 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/977?breed=01999
415,犬,心房中隔欠損症 <犬>,意識・状態の異常,['ぐったりしている' '疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/977?breed=01999
416,犬,心房中隔欠損症 <犬>,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/977?breed=01999
417,犬,心膜液（水）貯留 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/978?breed=01999
418,犬,心膜液（水）貯留 <犬>,意識・状態の異常,['疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/978?breed=01999
419,犬,心膜液（水）貯留 <犬>,その他の症状,['お腹が膨れる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/978?breed=01999
420,犬,犬の漏斗胸（ろうときょう）ってどんな病気？原因や症状、治療法を解説！,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/985?breed=01999
421,犬,犬の漏斗胸（ろうときょう）ってどんな病気？原因や症状、治療法を解説！,意識・状態の異常,['疲れやすい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/985?breed=01999
422,犬,変性性脊髄症 <犬>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/993?breed=01999
423,犬,変性性脊髄症 <犬>,歩き方・座り方の異常,['歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/993?breed=01999
424,犬,短頭種気道症候群 <犬>,呼吸の異常,['口をあけて呼吸をする' 'いびきをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/896?breed=01999
425,犬,短頭種気道症候群 <犬>,意識・状態の異常,['疲れやすい' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/896?breed=01999
426,犬,エチレングリコール中毒,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1463?breed=01999
427,犬,犬の腎盂腎炎（じんうじんえん）ってどんな病気？原因や症状、治療法を解説！,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/997?breed=01999
428,犬,インスリノーマ膵島細胞腫 <犬>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1000?breed=01999
429,犬,低血糖症 <犬>,意識・状態の異常,['ぐったりしている' '震えている' '痙攣を起こす' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/950?breed=01999
430,犬,低血糖症 <犬>,歩き方・座り方の異常,['足がふらつく'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/950?breed=01999
431,犬,低血糖症 <犬>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/950?breed=01999
432,犬,環軸(カンジク)亜脱臼（環軸関節亜脱臼症） <犬>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/915?breed=01999
433,犬,環軸(カンジク)亜脱臼（環軸関節亜脱臼症） <犬>,歩き方・座り方の異常,['足を引きずる' '足がふらつく' '立てない' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/915?breed=01999
434,犬,貧血 <犬>,意識・状態の異常,['ぐったりしている' '疲れやすい' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/955?breed=01999
435,犬,貧血 <犬>,その他の症状,['食欲がない' '粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/955?breed=01999
436,犬,炎症性腸疾患（ＩＢＤ） <犬>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/866?breed=01999
437,犬,破傷風 <犬>,意識・状態の異常,['震えている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1183?breed=01999
438,犬,水頭症 <犬>,意識・状態の異常,['震えている' '痙攣を起こす' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/918?breed=01999
439,犬,前庭疾患 <犬>,意識・状態の異常,['震えている' '行動の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/921?breed=01999
440,犬,前庭疾患 <犬>,歩き方・座り方の異常,['足がふらつく' '立てない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/921?breed=01999
441,犬,脊髄空洞症（せきずいくうどうしょう） <犬>,意識・状態の異常,['頭が傾いている' '行動の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/991?breed=01999
442,犬,脊髄空洞症（せきずいくうどうしょう） <犬>,歩き方・座り方の異常,['歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/991?breed=01999
443,犬,キシリトール中毒,意識・状態の異常,['痙攣を起こす' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1468?breed=01999
444,犬,キシリトール中毒,歩き方・座り方の異常,['足がふらつく' '立てない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1468?breed=01999
445,犬,キシリトール中毒,その他の症状,['粘膜が黄色い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1468?breed=01999
446,犬,メタアルデヒド中毒,意識・状態の異常,['意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1465?breed=01999
447,犬,ナルコレプシー <犬>,意識・状態の異常,['意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/989?breed=01999
448,犬,犬のカフェイン中毒ってなに？紅茶、緑茶、栄養ドリンクも危険？,意識・状態の異常,['行動の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1469?breed=01999
449,犬,犬の偽妊娠とは？想像妊娠とは違う？症状や対策まで徹底解説！,意識・状態の異常,['行動の変化'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/994?breed=01999
450,犬,犬の偽妊娠とは？想像妊娠とは違う？症状や対策まで徹底解説！,その他の症状,['乳腺が張っている' '乳汁がでる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/994?breed=01999
451,犬,愛犬が足を引きずっている…！歩き方がいつもと違うときに考えられる病気は？予防するためにできることもご紹介,歩き方・座り方の異常,['足を引きずる' '足を挙げてあるく' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1507?breed=01999
452,犬,大腿骨頭壊死症（レッグペルテス症） <犬>,歩き方・座り方の異常,['足を引きずる' '足を挙げてあるく' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/912?breed=01999
453,犬,変形性関節症 <犬>,歩き方・座り方の異常,['足を引きずる' '足を触られるのを嫌がる' '腰を振って歩く' '足が腫れている' '足がふらつく'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/914?breed=01999
454,犬,肘関節（ちゅうかんせつ）形成不全 <犬>,歩き方・座り方の異常,['足を引きずる' '足を挙げてあるく' '足を触られるのを嫌がる' 'がに股になる' '足が腫れている' '足がふらつく' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/916?breed=01999
455,犬,汎骨炎（はんこつえん） <犬>,歩き方・座り方の異常,['足を引きずる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/984?breed=01999
456,犬,ウォブラー症候群 <犬>,歩き方・座り方の異常,['足を引きずる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/987?breed=01999
457,犬,ネオスポラ症 <犬>,歩き方・座り方の異常,['足を引きずる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1005?breed=01999
458,犬,前十字靱帯断裂 <犬>,歩き方・座り方の異常,['足を引きずる' '足を挙げてあるく' '足が腫れている' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/911?breed=01999
459,犬,犬の骨肉腫ってどんな病気？原因や症状、治療法を解説！,歩き方・座り方の異常,['足を挙げてあるく' '足を触られるのを嫌がる' '足が腫れている' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/964?breed=01999
460,犬,膝蓋骨脱臼 <犬>,歩き方・座り方の異常,['足を挙げてあるく' '足がふらつく' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/909?breed=01999
461,犬,股関節形成不全 <犬>,歩き方・座り方の異常,['がに股になる' '腰を振って歩く' '立てない' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/910?breed=01999
462,犬,脊髄梗塞,歩き方・座り方の異常,['足がふらつく' '立てない' '歩き方がおかしい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1475?breed=01999
463,犬,重症筋無力症,歩き方・座り方の異常,['立てない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1474?breed=01999
464,犬,犬のブルセラ症ってどんな病気？気を付けるべきことは？,その他の症状,['不妊・流産をする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/946?breed=01999
465,犬,ブドウ中毒,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1470?breed=01999
466,犬,殺鼠剤中毒（ワルファリン中毒）,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1464?breed=01999
467,犬,欠歯・埋伏歯<犬の病気>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1030?breed=01999
468,犬,欠歯・埋伏歯<犬の病気>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1030?breed=01999
469,犬,精上皮腫（セミノーマ）,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1032?breed=01999
470,犬,胆泥症（たんでいしょう） <犬>,その他の症状,['その他' '食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/982?breed=01999
471,犬,人獣共通感染症（ズーノーシス）/ノミ刺咬(しこう)症 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1181?breed=01999
472,犬,ホルネル症候群 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/990?breed=01999
473,犬,カプノサイトファーガ感染症 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1190?breed=01999
474,犬,停留精巣 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/995?breed=01999
475,犬,人獣共通感染症（ズーノーシス）/パスツレラ感染症 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1200?breed=01999
476,犬,上皮小体機能亢進症 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1002?breed=01999
477,犬,回虫による感染症<ズーノシス>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1210?breed=01999
478,犬,犬のエキノコックス症とは？原因や治療法、日本での発生状況について,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1004?breed=01999
479,犬,人獣共通感染症（ズーノーシス）/ブルセラ症 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1019?breed=01999
480,犬,聴覚障害 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1022?breed=01999
481,犬,視覚障害 <犬>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1023?breed=01999
482,犬,アセトアミノフェン中毒,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1466?breed=01999
483,犬,タマネギ中毒,その他の症状,['粘膜が白っぽい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1460?breed=01999
484,猫,アレルギー性皮膚炎 <猫>,皮膚の症状,['発疹がある' '毛が抜ける' '痒がる' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1051?breed=02999
485,猫,ツメダニ症 <猫>,皮膚の症状,['発疹がある' '毛が抜ける' '痒がる' '白いかさぶたみたいなものがある' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1053?breed=02999
486,猫,白い猫は要注意！猫の扁平上皮癌ってどんな病気？,皮膚の症状,['発疹がある' '毛が抜ける' 'しこりがある' '血が出ている' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1083?breed=02999
487,猫,白い猫は要注意！猫の扁平上皮癌ってどんな病気？,口の症状,['よだれを垂らす' '口の中がただれている' '口を痛がる' '口臭がする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1083?breed=02999
488,猫,白い猫は要注意！猫の扁平上皮癌ってどんな病気？,鼻の症状,['くしゃみをする'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1083?breed=02999
489,猫,白い猫は要注意！猫の扁平上皮癌ってどんな病気？,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1083?breed=02999
490,猫,痤瘡（ざそう）/アクネ <猫>,皮膚の症状,['発疹がある' '毛が抜ける'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1091?breed=02999
491,猫,痤瘡（ざそう）/アクネ <猫>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1091?breed=02999
492,猫,疥癬<猫>,皮膚の症状,['発疹がある' '痒がる' '臭う' '血が出ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1116?breed=02999
493,猫,猫に脱毛があるときはどうしたらいい？原因や対策、治療法をご紹介！お家でできるケアも。,皮膚の症状,['毛が抜ける' '脱毛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1523?breed=02999
494,猫,皮膚糸状菌症 <猫>,皮膚の症状,['毛が抜ける'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1050?breed=02999
495,猫,皮膚糸状菌症 <猫>,耳の症状,['耳の毛が抜けている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1050?breed=02999
496,猫,人獣共通感染症（ズーノーシス）/皮膚糸状菌症 <猫>,皮膚の症状,['毛が抜ける' '痒がる' '白いかさぶたみたいなものがある' '赤い' '脱毛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1198?breed=02999
497,猫,日光過敏症 <猫>,皮膚の症状,['毛が抜ける' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1052?breed=02999
498,猫,日光過敏症 <猫>,耳の症状,['耳の毛が抜けている' '耳が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1052?breed=02999
499,猫,甲状腺機能低下症 <猫>,皮膚の症状,['毛が抜ける'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1070?breed=02999
500,猫,甲状腺機能低下症 <猫>,尿の異常,['トイレの回数が多い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1070?breed=02999
501,猫,甲状腺機能低下症 <猫>,意識・状態の異常,['行動の変化' 'ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1070?breed=02999
502,猫,甲状腺機能低下症 <猫>,歩き方・座り方の異常,['立てない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1070?breed=02999
503,猫,甲状腺機能低下症 <猫>,その他の症状,['食欲がない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1070?breed=02999
504,猫,甲状腺機能低下症 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1070?breed=02999
505,猫,火傷（ヤケド） <猫>,皮膚の症状,['毛が抜ける' '臭う' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1075?breed=02999
506,猫,火傷（ヤケド） <猫>,意識・状態の異常,['ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1075?breed=02999
507,猫,火傷（ヤケド） <猫>,その他の症状,['熱っぽい' 'その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1075?breed=02999
508,猫,火傷（ヤケド） <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1075?breed=02999
509,猫,肥満細胞腫 <猫>,皮膚の症状,['毛が抜ける' 'しこりがある' '血が出ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1082?breed=02999
510,猫,肥満細胞腫 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1082?breed=02999
511,猫,肥満細胞腫 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1082?breed=02999
512,猫,肥満細胞腫 <猫>,意識・状態の異常,['ぐったりしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1082?breed=02999
513,猫,肥満細胞腫 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1082?breed=02999
514,猫,粟粒性皮膚炎（ぞくりゅうせいひふえん） <猫>,皮膚の症状,['毛が抜ける' '痒がる' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1089?breed=02999
515,猫,粟粒性皮膚炎（ぞくりゅうせいひふえん） <猫>,耳の症状,['耳の毛が抜けている' '耳を良く振る' '耳を痒がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1089?breed=02999
516,猫,猫の好酸球性肉芽腫症候群 （こうさんきゅうせいにくげしゅしょうこうぐん）,皮膚の症状,['毛が抜ける' '痒がる' '赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1090?breed=02999
517,猫,猫の好酸球性肉芽腫症候群 （こうさんきゅうせいにくげしゅしょうこうぐん）,口の症状,['口を痛がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1090?breed=02999
518,猫,猫の好酸球性肉芽腫症候群 （こうさんきゅうせいにくげしゅしょうこうぐん）,耳の症状,['耳の毛が抜けている' '耳を痒がる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1090?breed=02999
519,猫,猫の好酸球性肉芽腫症候群 （こうさんきゅうせいにくげしゅしょうこうぐん）,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1090?breed=02999
520,猫,乳腺腫瘍 <猫>,皮膚の症状,['しこりがある'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1063?breed=02999
521,猫,黄色脂肪腫（イエローファット） <猫>,皮膚の症状,['しこりがある'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1108?breed=02999
522,猫,猫同士のケンカ傷について,皮膚の症状,['血が出ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1078?breed=02999
523,猫,猫同士のケンカ傷について,意識・状態の異常,['ずっと寝ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1078?breed=02999
524,猫,猫同士のケンカ傷について,歩き方・座り方の異常,['足を引きずる' '足を触られるのを嫌がる' '足が腫れている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1078?breed=02999
525,猫,猫同士のケンカ傷について,その他の症状,['熱っぽい' 'その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1078?breed=02999
526,猫,交通事故 <猫>,皮膚の症状,['血が出ている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
527,猫,交通事故 <猫>,便の異常,['下痢をしている' '便が出づらい'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
528,猫,交通事故 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
529,猫,交通事故 <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
530,猫,交通事故 <猫>,意識・状態の異常,['ぐったりしている' '意識がなくなる'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
531,猫,交通事故 <猫>,歩き方・座り方の異常,['足を引きずる' '足がふらつく' '立てない'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
532,猫,交通事故 <猫>,その他の症状,['その他'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
533,猫,交通事故 <猫>,食欲,['食欲不振（食欲がない）'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
534,猫,交通事故 <猫>,どこかに痛みがある,['腹痛'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1079?breed=02999
535,猫,電撃傷（感電） <共通> <猫>,皮膚の症状,['赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1206?breed=02999
536,猫,電撃傷（感電） <共通> <猫>,呼吸の異常,['呼吸が荒い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1206?breed=02999
537,猫,電撃傷（感電） <共通> <猫>,意識・状態の異常,['震えている' '痙攣を起こす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1206?breed=02999
538,猫,熱中症 <猫>,皮膚の症状,['赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
539,猫,熱中症 <猫>,口の症状,['よだれを垂らす'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
540,猫,熱中症 <猫>,目の症状,['目が赤い'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
541,猫,熱中症 <猫>,便の異常,['下痢をしている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
542,猫,熱中症 <猫>,吐く,['吐いている'],https://www.anicom-sompo.co.jp/doubutsu_pedia/node/1080?breed=02999
